error_rate,support_threshold,counter,counter_transformed,counter_transformed_smoothed,smoothed_estimates,BR,BR_transformed,BS,BS_transformed,BR_transformed_smoothed,BS_transformed_smoothed,ap@10,ap@5,ap@3,ndcg@10,ndcg@5,ndcg@3,acc@10,acc@5,acc@3,kendall_tau,cre@10,cre@5,cre@3
0.475,0.225,{'N': 2},{'N': 2},{'N': 0},{'N': 0.22500752980862992},10,10,0.9850746268656716,0.9850746268656716,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.25,{'N': 2},{'N': 2},{'N': 1},{'N': 0.2500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.275,{'N': 2},{'N': 2},{'N': 1},{'N': 0.2750075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.3,{'N': 2},{'N': 2},{'N': 1},{'N': 0.30000752980862994},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.325,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3250075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.35,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.375,{'N': 2},{'N': 2},{'N': 1},{'N': 0.3750075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.4,{'N': 2},{'N': 2},{'N': 1},{'N': 0.4000075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.425,{'N': 2},{'N': 2},{'N': 1},{'N': 0.42500752980862994},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.45,{'N': 2},{'N': 2},{'N': 1},{'N': 0.4500075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.475,{'N': 2},{'N': 2},{'N': 1},{'N': 0.4750075298086299},10,10,0.9850746268656716,0.9850746268656716,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5759648942118915,0.4925373134328358,0.4925373134328358
0.475,0.5,{'N': 2},{},{},{'N': 0.50000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.525,{'N': 2},{},{},{'N': 0.52500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.55,{'N': 2},{},{},{'N': 0.55000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.5750000000000001,{'N': 2},{},{},{'N': 0.57500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.6000000000000001,{'N': 2},{},{},{'N': 0.60000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.625,{'N': 2},{},{},{'N': 0.62500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.65,{'N': 2},{},{},{'N': 0.65000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.675,{'N': 2},{},{},{'N': 0.67500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.7000000000000001,{'N': 2},{},{},{'N': 0.70000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.7250000000000001,{'N': 2},{},{},{'N': 0.72500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.75,{'N': 2},{},{},{'N': 0.75000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.775,{'N': 2},{},{},{'N': 0.77500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.8,{'N': 2},{},{},{'N': 0.80000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.8250000000000001,{'N': 2},{},{},{'N': 0.82500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.8500000000000001,{'N': 2},{},{},{'N': 0.85000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.875,{'N': 2},{},{},{'N': 0.87500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.9,{'N': 2},{},{},{'N': 0.90000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.925,{'N': 2},{},{},{'N': 0.92500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.95,{'N': 2},{},{},{'N': 0.95000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,0.975,{'N': 2},{},{},{'N': 0.97500752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.475,1.0,{'N': 2},{},{},{'N': 1.00000752980863},10,0,0.9850746268656716,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4925373134328358,0.4925373134328358,0.4925373134328358
0.5,0.025,{'N': 1},{'N': 1},{'N': 0},{'N': 0.025003764904314957},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.05,{'N': 1},{'N': 1},{'N': 0},{'N': 0.05000376490431496},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.075,{'N': 1},{'N': 1},{'N': 0},{'N': 0.07500376490431497},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.1,{'N': 1},{'N': 1},{'N': 0},{'N': 0.10000376490431497},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.125,{'N': 1},{'N': 1},{'N': 0},{'N': 0.12500376490431495},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.15,{'N': 1},{'N': 1},{'N': 0},{'N': 0.15000376490431497},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.175,{'N': 1},{'N': 1},{'N': 0},{'N': 0.17500376490431496},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.2,{'N': 1},{'N': 1},{'N': 0},{'N': 0.20000376490431496},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.225,{'N': 1},{'N': 1},{'N': 0},{'N': 0.22500376490431495},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.25,{'N': 1},{'N': 1},{'N': 0},{'N': 0.250003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.275,{'N': 1},{'N': 1},{'N': 0},{'N': 0.275003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.3,{'N': 1},{'N': 1},{'N': 0},{'N': 0.300003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.325,{'N': 1},{'N': 1},{'N': 0},{'N': 0.325003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.35,{'N': 1},{'N': 1},{'N': 0},{'N': 0.350003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.375,{'N': 1},{'N': 1},{'N': 0},{'N': 0.375003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.4,{'N': 1},{'N': 1},{'N': 0},{'N': 0.400003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.425,{'N': 1},{'N': 1},{'N': 0},{'N': 0.425003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.45,{'N': 1},{'N': 1},{'N': 0},{'N': 0.450003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.475,{'N': 1},{'N': 1},{'N': 0},{'N': 0.475003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.5,{'N': 1},{'N': 1},{'N': 1},{'N': 0.500003764904315},9,9,0.9865671641791044,0.9865671641791044,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.5,0.525,{'N': 1},{},{},{'N': 0.525003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.55,{'N': 1},{},{},{'N': 0.550003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.5750000000000001,{'N': 1},{},{},{'N': 0.575003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.6000000000000001,{'N': 1},{},{},{'N': 0.6000037649043151},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.625,{'N': 1},{},{},{'N': 0.625003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.65,{'N': 1},{},{},{'N': 0.650003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.675,{'N': 1},{},{},{'N': 0.675003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.7000000000000001,{'N': 1},{},{},{'N': 0.700003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.7250000000000001,{'N': 1},{},{},{'N': 0.7250037649043151},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.75,{'N': 1},{},{},{'N': 0.750003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.775,{'N': 1},{},{},{'N': 0.775003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.8,{'N': 1},{},{},{'N': 0.800003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.8250000000000001,{'N': 1},{},{},{'N': 0.825003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.8500000000000001,{'N': 1},{},{},{'N': 0.8500037649043151},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.875,{'N': 1},{},{},{'N': 0.875003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.9,{'N': 1},{},{},{'N': 0.900003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.925,{'N': 1},{},{},{'N': 0.925003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.95,{'N': 1},{},{},{'N': 0.950003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,0.975,{'N': 1},{},{},{'N': 0.9750037649043151},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.5,1.0,{'N': 1},{},{},{'N': 1.000003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.025,{'N': 1},{'N': 1},{'N': 0},{'N': 0.025003764904314957},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.05,{'N': 1},{'N': 1},{'N': 0},{'N': 0.05000376490431496},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.075,{'N': 1},{'N': 1},{'N': 0},{'N': 0.07500376490431497},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.1,{'N': 1},{'N': 1},{'N': 0},{'N': 0.10000376490431497},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.125,{'N': 1},{'N': 1},{'N': 0},{'N': 0.12500376490431495},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.15,{'N': 1},{'N': 1},{'N': 0},{'N': 0.15000376490431497},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.175,{'N': 1},{'N': 1},{'N': 0},{'N': 0.17500376490431496},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.2,{'N': 1},{'N': 1},{'N': 0},{'N': 0.20000376490431496},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.225,{'N': 1},{'N': 1},{'N': 0},{'N': 0.22500376490431495},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.25,{'N': 1},{'N': 1},{'N': 0},{'N': 0.250003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.275,{'N': 1},{'N': 1},{'N': 0},{'N': 0.275003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.3,{'N': 1},{'N': 1},{'N': 0},{'N': 0.300003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.325,{'N': 1},{'N': 1},{'N': 0},{'N': 0.325003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.35,{'N': 1},{'N': 1},{'N': 0},{'N': 0.350003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.375,{'N': 1},{'N': 1},{'N': 0},{'N': 0.375003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.4,{'N': 1},{'N': 1},{'N': 0},{'N': 0.400003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.425,{'N': 1},{'N': 1},{'N': 0},{'N': 0.425003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.45,{'N': 1},{'N': 1},{'N': 0},{'N': 0.450003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.475,{'N': 1},{'N': 1},{'N': 0},{'N': 0.475003764904315},9,9,0.9865671641791044,0.9865671641791044,8,0.9880597014925372,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.5,{'N': 1},{'N': 1},{'N': 1},{'N': 0.500003764904315},9,9,0.9865671641791044,0.9865671641791044,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.525,{'N': 1},{'N': 1},{'N': 1},{'N': 0.525003764904315},9,9,0.9865671641791044,0.9865671641791044,9,0.9865671641791044,0.1,0.0,0.0,0.1668551615581114,0.0,0.0,0.0,0.0,0.0,,0.5767111628686079,0.4932835820895522,0.4932835820895522
0.525,0.55,{'N': 1},{},{},{'N': 0.550003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.5750000000000001,{'N': 1},{},{},{'N': 0.575003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.6000000000000001,{'N': 1},{},{},{'N': 0.6000037649043151},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.625,{'N': 1},{},{},{'N': 0.625003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.65,{'N': 1},{},{},{'N': 0.650003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.675,{'N': 1},{},{},{'N': 0.675003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.7000000000000001,{'N': 1},{},{},{'N': 0.700003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.7250000000000001,{'N': 1},{},{},{'N': 0.7250037649043151},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.75,{'N': 1},{},{},{'N': 0.750003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.775,{'N': 1},{},{},{'N': 0.775003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
0.525,0.8,{'N': 1},{},{},{'N': 0.800003764904315},9,0,0.9865671641791044,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4932835820895522,0.4932835820895522,0.4932835820895522
